# word	ipa	meaning	source
#
# Two sources, and the fourth column says which is which.
#
# source=freetalk: the FreeTalk Dictionary V1, Copyright 2024-present
#   FreeTalk.fun, CC BY-NC 4.0 — NON-COMMERCIAL. A product that makes
#   money needs a licence from them. See FREETALK_LICENSE beside this
#   file. https://github.com/freetalk-fun/freetalk-dictionary-v1
#   Changed: the first short, non-circular sense of each word was
#   taken, and nothing else was kept.
#
# source=shadowline: the contractions and possessives, written for this
#   project in tools/contractions.py and under its licence, because the
#   dictionary has no entry containing an apostrophe.
#
# Rebuild with tools/build_seed_glosses.py.
terminated	ˈtɝməˌneɪtɪd	To bring to an end	freetalk
textile	ˈtɛkˌstaɪl	A type of material made from fibers or yarn that is used for making fabrics or cloth	freetalk
that'd	ˈðætɪd	Short for 'that would' or 'that had'	shadowline
thickness	ˈθɪknəs	The state or quality of being thick	freetalk
threatens	ˈθɹɛtənz	To utter intentions of injury or punishment against	freetalk
tossed	ˈtɔst	To throw lightly or casually	freetalk
tray	ˈtɹeɪ	A flat, shallow container with a raised edge, used for carrying or holding items	freetalk
unreasonable	ənˈɹiznəbəl	Not guided by or based on good sense	freetalk
unsure	ənˈʃʊɹ	Not certain or confident	freetalk
upwards	ˈʌpwɝdz	In a direction from lower to higher	freetalk
utilize	ˈjutəˌlaɪz	Make practical and effective use of	freetalk
valuation	væljuˈeɪʃən	The act of estimating or determining the worth or value of something	freetalk
veterinary	ˈvɛtɹəˌnɛɹi	relating to the medical care and treatment of animals	freetalk
villagers	ˈvɪlɪdʒɝz	Inhabitants of a village	freetalk
violate	ˈvaɪəleɪt	Break or fail to comply with (a rule or law)	freetalk
vivid	ˈvɪvəd	Producing powerful feelings or strong, clear images in the mind	freetalk
waving	ˈweɪvɪŋ	To move one's hand back and forth in greeting or as a signal	freetalk
accusing	əˈkjuzɪŋ	To charge with the fault, offense, or crime	freetalk
aided	ˈeɪdəd	Helped or assisted	freetalk
allocation	ˌæləˈkeɪʃən	The action or process of distributing something	freetalk
amusement	əˈmjuzmənt	The state or experience of finding something funny or entertaining	freetalk
antibiotics	ˌæntibaɪˈɑtɪks	A medicine that inhibits the growth of or destroys microorganisms	freetalk
anticipation	ænˌtɪsəˈpeɪʃən	The act of looking forward to or expecting something	freetalk
anyone's	ˈɛniˌwʌnz	Belonging to or relating to anyone	shadowline
appropriately	əˈpɹoʊpɹiɪtli	In a suitable or proper manner	freetalk
arrests	ɝˈɛsts	Stop or check the progress of (something)	freetalk
arrogant	ˈɛɹəɡənt	Having or revealing an exaggerated sense of one's own importance or abilities	freetalk
assessing	əˈsɛsɪŋ	To evaluate or estimate the nature, ability, or quality of something	freetalk
authorization	ˌɔθɝəˈzeɪʃən	The act of giving someone permission or power to do something	freetalk
auxiliary	ɑɡˈzɪljɝi	Providing supplementary or additional help or support	freetalk
baggage	ˈbæɡədʒ	Personal belongings packed for traveling	freetalk
beacon	ˈbikən	A signaling or guiding device, typically a light or fire, used to warn or attract attention	freetalk
belts	ˈbɛlts	A strip of leather or other material worn around the waist to support clothing or hold weapons	freetalk
bounty	ˈbaʊnti	A generous gift or reward	freetalk
boxer	ˈbɑksɝ	A person who participates in the sport of boxing	freetalk
briefing	ˈbɹifɪŋ	A meeting in which information is given or instructions are explained	freetalk
brook	ˈbɹʊk	A small stream	freetalk
budgets	ˈbʌdʒɪts	An estimate of income and expenditure for a set period of time	freetalk
cartoons	kɑɹˈtunz	A humorous or satirical drawing or comic strip	freetalk
ceramic	sɝˈæmɪk	Made of clay and hardened by heat	freetalk
cereal	ˈsɪɹiəl	A grass that is cultivated for its edible grains	freetalk
challenger	ˈtʃæləndʒɝ	A person who challenges or competes against another	freetalk
chased	ˈtʃeɪst	Pursued in order to catch or catch up with	freetalk
clergy	ˈklɝdʒi	The body of people ordained for religious duties, especially in the Christian Church	freetalk
coats	ˈkoʊts	An outer garment with sleeves, worn outdoors and typically extending below the hips	freetalk
cola	ˈkoʊlə	A carbonated soft drink containing an extract of the kola nut or similar flavorings	freetalk
coma	ˈkoʊmə	A state of deep unconsciousness	freetalk
comfortably	ˈkʌmfɝtəbli	In a physically relaxed and contented manner	freetalk
commanders	kəˈmændɝz	A person who commands, especially a military officer in charge of a group of soldiers	freetalk
compass	ˈkʌmpəs	A device used for determining direction, typically consisting of a magnetized needle that points to the magnetic north	freetalk
considerations	kənˌsɪdɝˈeɪʃənz	Careful thought or attention	freetalk
consultants	kənˈsʌltənts	A person who provides expert advice professionally	freetalk
contempt	kənˈtɛmpt	The feeling that a person or a thing is beneath consideration, worthless, or deserving scorn	freetalk
contributes	kənˈtɹɪbjuts	To give (money, time, knowledge, assistance, etc.) to help achieve or provide something	freetalk
credentials	kɹəˈdɛnʃəlz	Evidence of authority, status, rights, or qualifications	freetalk
cured	ˈkjʊɹd	Eliminated or completely healed of a disease or ailment	freetalk
descended	dɪˈsɛndəd	Move or fall downward	freetalk
disappearance	ˌdɪsəˈpɪɹəns	The act of disappearing or vanishing	freetalk
drowned	ˈdɹaʊnd	To die through submersion in and inhalation of water	freetalk
drying	ˈdɹaɪɪŋ	To make or become dry	freetalk
dwelling	ˈdwɛlɪŋ	A place of residence or habitation	freetalk
ecology	ɪˈkɑlədʒi	The branch of biology that deals with the relations of organisms to one another and to their physical surroundings	freetalk
einstein	ˈaɪnstaɪn	A genius or highly intelligent person	freetalk
emergence	ɪˈmɝdʒəns	The process of coming into view or becoming exposed after being concealed	freetalk
enclosed	ɛnˈkloʊzd	Surrounded or closed off on all sides	freetalk
endurance	ˈɛndɝəns	The ability to withstand hardship or adversity	freetalk
equals	ˈikwəlz	A person or thing that is the same as another in value, amount, function, or meaning	freetalk
erotic	ɪˈɹɑtɪk	Relating to or tending to arouse sexual desire or excitement	freetalk
evacuation	ɪˌvækjəˈweɪʃən	The act of removing people from a dangerous place to a safe place	freetalk
exceptionally	ɪkˈsɛpʃənəli	To a very high degree; extremely	freetalk
exchanged	ɪksˈtʃeɪndʒd	To give something and receive something else in return	freetalk
expenditure	ɪkˈspɛndətʃɝ	The action of spending funds	freetalk
falcon	ˈfælkən	A bird of prey with long pointed wings and a notched beak	freetalk
favors	ˈfeɪvɝz	To show kindness or preference towards someone	freetalk
folder	ˈfoʊldɝ	A folded cover or large envelope for holding loose papers	freetalk
frequencies	ˈfɹikwənsiz	The rate at which something occurs or is repeated over a particular period of time	freetalk
frightened	ˈfɹaɪtənd	Feeling fear or apprehension	freetalk
groove	ˈɡɹuv	A long, narrow cut or depression in a hard material	freetalk
hedge	ˈhɛdʒ	A fence or boundary formed by closely growing bushes or shrubs	freetalk
homosexuality	ˌhoʊmoʊˌsɛkʃuˈæləˌti	The quality or characteristic of being sexually attracted to people of the same sex	freetalk
icons	ˈaɪˌkɑnz	A person or thing regarded as a representative symbol or as worthy of veneration	freetalk
ingredient	ˌɪnˈɡɹidiənt	One of the parts of a mixture or recipe	freetalk
initiate	ˌɪˈnɪʃiˌeɪt	To begin or start	freetalk
inserted	ˌɪnˈsɝtəd	To put or place into	freetalk
interventions	ˌɪntɝˈvɛnʃənz	Actions taken to improve a situation or prevent a problem	freetalk
invaded	ˌɪnˈveɪdəd	Enter (a place, situation, or sphere of activity) in large numbers, especially with intrusive effect	freetalk
ironically	aɪˈɹɑnɪkli	In a way that is contrary to what is expected or intended	freetalk
jealousy	ˈdʒɛləsi	The feeling of being envious or covetous of someone else's possessions, qualities, or achievements	freetalk
joker	ˈdʒoʊkɝ	A person who tells jokes or plays pranks	freetalk
kisses	ˈkɪsəz	Touch or caress with the lips as a sign of love, greeting, or reverence	freetalk
laden	ˈleɪdən	Heavily loaded or weighed down	freetalk
learns	ˈlɝnz	Gain or acquire knowledge or skill through study, experience, or being taught	freetalk
limbs	ˈlɪmz	An arm or leg of a person or four-legged animal	freetalk
medicaid	ˈmɛdəˌkeɪd	A U.S. government program that provides healthcare coverage for low-income individuals and families	freetalk
meta	ˈmitə	Denoting a concept or commentary on itself, often used in the context of art or literature	freetalk
mil	ˈmɪl	A unit of length equal to one thousandth of an inch	freetalk
nod	ˈnɑd	To lower and raise the head quickly, as to indicate agreement or acknowledgment	freetalk
notebook	ˈnoʊtˌbʊk	A book with blank pages for writing notes	freetalk
offline	ˈɔˌflaɪn	Not connected to the internet	freetalk
offs	ˈɔfs	Away from a place or position	freetalk
overweight	ˌoʊvɝˈweɪt	Weighing more than is usual, required, or healthy	freetalk
palette	ˈpælət	The range of colors used by a particular artist or in a particular painting	freetalk
phenomena	fəˈnɑmənə	A fact or situation that is observed to exist or happen, especially one whose cause or explanation is in question	freetalk
pneumonia	nuˈmoʊnjə	An acute or chronic disease marked by inflammation of the lungs and caused by viruses, bacteria, or other microorganisms	freetalk
policeman	pəˈlismən	A male officer of a police force	freetalk
postponed	poʊstˈpoʊnd	Delayed to a later time	freetalk
potent	ˈpoʊtənt	Having great power, influence, or effect	freetalk
preceding	pɹiˈsidɪŋ	Existing or occurring before in time or order	freetalk
predators	ˈpɹɛdətɝz	An animal that naturally preys on others	freetalk
psycho	ˈsaɪkoʊ	A person suffering from a chronic mental disorder	freetalk
rainy	ˈɹeɪni	Characterized by rain	freetalk
rams	ˈɹæmz	A male sheep	freetalk
ranged	ˈɹeɪndʒd	To arrange in a particular order or sequence	freetalk
recognizes	ˈɹɛkəɡˌnaɪzəz	Acknowledge the existence, validity, or legality of something	freetalk
renovation	ˌɹɛnəˈveɪʃən	The act of renovating or improving something, especially a building or room	freetalk
reverend	ˈɹɛvɝənd	Worthy of respect or reverence	freetalk
rewarding	ɹɪˈwɔɹdɪŋ	Providing satisfaction or pleasure	freetalk
rust	ˈɹʌst	A reddish-brown oxide coating on iron or steel caused by the action of oxygen and moisture	freetalk
salty	ˈsɔlti	Tasting of or containing salt	freetalk
scrutiny	ˈskɹutəni	Critical observation or examination	freetalk
seizure	ˈsiʒɝ	The action of taking something by force or legal authority	freetalk
serum	ˈsɪɹəm	A clear, watery fluid that separates from blood when it clots	freetalk
singular	ˈsɪŋɡjəlɝ	Being the only one of its kind; unique	freetalk
skate	ˈskeɪt	A type of shoe with a thin metal blade or wheels for gliding on ice or a hard surface	freetalk
storyline	ˈstɔɹiˌlaɪn	The plot or sequence of events in a novel, play, movie, etc	freetalk
stray	ˈstɹeɪ	to wander from a direct course or at random	freetalk
stud	ˈstʌd	A small, ornamental button for fastening a shirt cuff	freetalk
subsidies	ˈsʌbsədiz	Financial assistance given by one person or government to support a person or group in need	freetalk
sunk	ˈsʌŋk	To descend or submerge in water or other liquid	freetalk
supper	ˈsʌpɝ	The evening meal, typically a light or informal one	freetalk
sweetheart	ˈswitˌhɑɹt	A person who is loved or cherished	freetalk
systemic	sɪˈstɛmɪk	Relating to or affecting an entire system	freetalk
tempo	ˈtɛmˌpoʊ	The speed at which a piece of music is played	freetalk
thereof	ˌðɛˈɹʌv	Of that or it	freetalk
thirsty	ˈθɝsti	Feeling a need to drink something	freetalk
torch	ˈtɔɹtʃ	A portable light source typically consisting of a stick with a flaming end	freetalk
transferring	tɹænsˈfɝɪŋ	To move from one place to another	freetalk
turbo	ˈtɝboʊ	A device that increases the power output of an internal combustion engine	freetalk
unchanged	ənˈtʃeɪndʒd	Not altered or modified in any way	freetalk
understandable	ˌʌndɝˈstændəbəl	Able to be understood	freetalk
upright	əˈpɹaɪt	Vertical, straight up	freetalk
uprising	əˈpɹaɪzɪŋ	A rebellion or revolt against authority or established government	freetalk
vain	ˈveɪn	Having or showing an excessively high opinion of one's appearance, abilities, or worth	freetalk
vanity	ˈvænəti	Excessive pride in one's appearance or achievements	freetalk
violin	vaɪəˈlɪn	A stringed musical instrument played with a bow, typically having four strings tuned in perfect fifths	freetalk
whereby	wɛɹˈbaɪ	By which; through which	freetalk
whisper	ˈwɪspɝ	Speak very softly using one's breath rather than one's throat, especially for secrecy or privacy	freetalk
worthwhile	ˈwɝˈθwaɪl	Worth the time, effort, or money spent; of value or importance	freetalk
acceleration	ˌækˌsɛlɝˈeɪʃən	The act or process of moving faster or increasing in speed	freetalk
aerospace	ˈɛɹoʊˌspeɪs	The branch of technology and industry concerned with both aviation and space flight	freetalk
aluminium	əˈlumɪnəm	A lightweight, silver-white metal	freetalk
analog	ˈænəˌlɔɡ	Relating to or using signals or information represented by a continuously variable physical quantity	freetalk
analytical	ˌænəˈlɪtɪkəl	Relating to or using analysis or logical reasoning	freetalk
anticipate	ænˈtɪsəˌpeɪt	Regard as probable; expect or predict	freetalk
arcade	ɑɹˈkeɪd	A covered passageway with shops and stores on either side	freetalk
arose	ɝˈoʊz	To come into being or to originate	freetalk
asthma	ˈæzmə	A respiratory condition marked by attacks of spasm in the bronchi of the lungs, causing difficulty in breathing	freetalk
aurora	ɝˈɔɹə	The dawn	freetalk
averaging	ˈævɹɪdʒɪŋ	Calculate the average of a set of numbers	freetalk
bacterial	bækˈtɪɹiəl	Relating to or caused by bacteria	freetalk
bankrupt	ˈbæŋkɹəpt	Declared in law unable to pay outstanding debts	freetalk
blink	ˈblɪŋk	To close and open one or both eyes quickly	freetalk
brighter	ˈbɹaɪtɝ	Giving off or reflecting a lot of light; shining	freetalk
brother's	ˈbɹʌðɝz	Belonging to or relating to brother	shadowline
ceremonies	ˈsɛɹəˌmoʊniz	Formal acts or series of acts prescribed by ritual, protocol, or convention	freetalk
chang	ˈtʃæŋ	To make or become different	freetalk
childish	ˈtʃaɪldɪʃ	Of, like, or suitable for a child in behavior or attitude	freetalk
chili	ˈtʃɪli	A small hot-tasting pod of a variety of capsicum, used in cooking	freetalk
clearer	ˈklɪɹɝ	Easy to perceive, understand, or interpret	freetalk
coil	ˈkɔɪl	A length of something wound in a joined sequence of loops	freetalk
combines	kəmˈbaɪnz	To join or unite together	freetalk
commodities	kəˈmɑdətiz	A raw material or primary agricultural product that can be bought and sold, such as copper or coffee	freetalk
confessed	kənˈfɛst	Admitting or acknowledging a crime or wrongdoing	freetalk
constituents	kənˈstɪtʃuənts	A member of a group represented by an elected official	freetalk
